Date created,Offer SKU,Type,Quantity,Amount
23/01/2025 - 12:07:39,0005305407,Order amount,1,189.00
23/01/2025 - 12:14:47,0004530100,Order amount refund,1,-35.99
23/01/2025 - 12:18:06,0004372000,Order amount refund,1,-35.99
23/01/2025 - 12:21:19,0003938403,Order amount refund,1,-40.79
23/01/2025 - 12:24:00,0003934900,Order amount refund,1,-27.19
23/01/2025 - 12:28:27,0005204400,Order amount refund,1,-27.19
23/01/2025 - 12:30:42,0004888102,Order amount,1,143.24
23/01/2025 - 12:31:55,0005293300,Order amount refund,1,-31.19
23/01/2025 - 12:34:38,0004470900,Order amount refund,1,-34.99
23/01/2025 - 12:38:32,0005310300,Order amount refund,1,-26.99
23/01/2025 - 12:41:34,0005310300,Order amount refund,1,-26.99
23/01/2025 - 12:45:30,0005005306,Order amount,1,139.39
23/01/2025 - 12:47:31,0005292500,Order amount refund,1,-31.19
23/01/2025 - 13:00:53,0004931300,Order amount refund,1,-39.99
23/01/2025 - 13:07:26,0004804100,Order amount refund,1,-39.99
23/01/2025 - 13:09:42,0004931700,Order amount refund,1,-51.19
23/01/2025 - 13:11:51,0005300500,Order amount refund,1,-70.39
23/01/2025 - 13:14:11,0005364404,Order amount refund,1,-59.99
23/01/2025 - 13:17:05,0004936008,Order amount,1,194.00
23/01/2025 - 13:18:33,0005346800,Order amount refund,1,-62.39
23/01/2025 - 13:21:13,0005270100,Order amount refund,1,-49.99
23/01/2025 - 13:26:31,0005203500,Order amount refund,4,-108.76
23/01/2025 - 13:30:54,0004786700,Order amount refund,2,-57.78
23/01/2025 - 13:33:31,0004379700,Order amount refund,1,-59.66
23/01/2025 - 13:36:37,0004933500,Order amount refund,1,-26.99
23/01/2025 - 13:36:37,0005310300,Order amount refund,1,-26.99
23/01/2025 - 13:39:54,0004791800,Order amount refund,1,-27.53
23/01/2025 - 13:39:54,0005170100,Order amount refund,1,-34.42
23/01/2025 - 13:39:54,0004509200,Order amount refund,1,-28.68
23/01/2025 - 13:45:07,0005384600,Order amount refund,1,-29.99
23/01/2025 - 13:47:08,0005293100,Order amount refund,1,-31.19
23/01/2025 - 13:49:23,0005204400,Order amount refund,1,-27.19
23/01/2025 - 13:50:53,0005294500,Order amount,1,65.99
23/01/2025 - 13:53:01,0005289900,Order amount refund,1,-12.74
23/01/2025 - 13:55:30,0004379100,Order amount refund,1,-19.19
23/01/2025 - 13:57:47,0004184500,Order amount refund,1,-27.19
23/01/2025 - 14:00:30,0005309100,Order amount refund,1,-35.99
23/01/2025 - 14:02:49,0005384600,Order amount refund,1,-29.99
23/01/2025 - 14:07:02,0004931700,Order amount refund,1,-54.39
23/01/2025 - 14:09:15,0003225200,Order amount,1,54.99
23/01/2025 - 14:20:26,0005312800,Order amount refund,1,-30.23
23/01/2025 - 14:27:31,0004507200,Order amount,1,43.74
23/01/2025 - 14:28:09,0004721903,Order amount refund,1,-119.00
23/01/2025 - 14:38:57,0005383500,Order amount refund,1,-39.99
23/01/2025 - 14:39:55,0005384600,Order amount,1,37.49
23/01/2025 - 14:42:52,0005056700,Order amount refund,1,-39.96
23/01/2025 - 14:45:19,0005269500,Order amount refund,1,-49.99
23/01/2025 - 14:51:06,0005309400,Order amount refund,1,-39.99
23/01/2025 - 14:54:30,0005148900,Order amount refund,1,-56.00
23/01/2025 - 14:57:35,0005310300,Order amount refund,1,-26.99
23/01/2025 - 15:00:55,0005309300,Order amount refund,1,-39.99
23/01/2025 - 15:03:31,0004285100,Order amount refund,1,-19.19
23/01/2025 - 15:05:41,0005057200,Order amount refund,1,-27.19
23/01/2025 - 15:08:46,0005310300,Order amount refund,1,-26.99
23/01/2025 - 15:14:01,0004555300,Order amount,1,38.99
23/01/2025 - 15:14:26,0004129800,Order amount refund,1,-55.99
23/01/2025 - 15:17:25,0005269500,Order amount refund,1,-49.99
23/01/2025 - 15:20:04,0005269900,Order amount refund,1,-53.12
23/01/2025 - 15:23:16,0004954901,Order amount refund,1,-38.15
23/01/2025 - 15:26:27,0004931800,Order amount refund,1,-51.19
23/01/2025 - 15:26:27,0004931900,Order amount refund,1,-51.19
23/01/2025 - 15:31:07,0004928900,Order amount refund,1,-61.19
23/01/2025 - 15:33:46,0005292500,Order amount refund,1,-31.19
23/01/2025 - 15:36:23,0004931900,Order amount,1,63.99
23/01/2025 - 15:37:33,0005288800,Order amount,1,13.49
23/01/2025 - 15:38:39,0005384300,Order amount refund,1,-29.99
23/01/2025 - 15:41:48,0004933200,Order amount refund,1,-26.99
23/01/2025 - 15:45:08,0003923000,Order amount refund,1,-38.39
23/01/2025 - 15:47:59,0005308700,Order amount refund,1,-35.99
23/01/2025 - 15:49:57,0004897900,Order amount,1,14.99
23/01/2025 - 15:52:25,0004932600,Order amount refund,1,-66.39
23/01/2025 - 15:59:25,0005292100,Order amount refund,1,-35.99
23/01/2025 - 15:59:25,0005309500,Order amount refund,1,-39.99
23/01/2025 - 16:00:46,0005384600,Order amount,1,37.49
23/01/2025 - 16:00:46,0005254602,Order amount,1,248.43
23/01/2025 - 16:15:52,0003214200,Order amount,1,59.00
23/01/2025 - 16:20:05,0004933500,Order amount refund,1,-24.29
23/01/2025 - 16:20:53,0004029800,Order amount refund,1,-37.76
23/01/2025 - 16:23:23,0004934400,Order amount refund,1,-35.19
23/01/2025 - 16:25:52,0004525600,Order amount refund,1,-22.39
23/01/2025 - 16:29:55,0005051500,Order amount refund,1,-27.99
23/01/2025 - 16:33:59,0003851300,Order amount refund,1,-96.00
23/01/2025 - 16:37:14,0005204400,Order amount,1,33.99
23/01/2025 - 16:37:45,0005300500,Order amount refund,1,-70.39
23/01/2025 - 16:41:18,0005057800,Order amount refund,1,-27.19
23/01/2025 - 16:44:35,0005056500,Order amount refund,1,-89.59
23/01/2025 - 16:49:04,0005294900,Order amount refund,1,-70.39
23/01/2025 - 16:52:47,0004804100,Order amount refund,1,-38.24
23/01/2025 - 16:59:19,0004150000,Order amount refund,1,-50.31
23/01/2025 - 16:59:19,0004525200,Order amount refund,1,-23.11
23/01/2025 - 17:03:04,0004931100,Order amount refund,1,-39.99
23/01/2025 - 17:05:45,0004933000,Order amount,1,33.74
23/01/2025 - 17:06:30,0003930002,Order amount refund,1,-47.19
23/01/2025 - 17:09:06,0004934400,Order amount refund,1,-35.19
23/01/2025 - 17:11:49,0003859000,Order amount refund,1,-32.39
23/01/2025 - 17:17:18,0005346900,Order amount refund,1,-49.59
23/01/2025 - 17:17:18,0005203600,Order amount refund,1,-27.19
23/01/2025 - 17:21:02,0005295500,Order amount refund,1,-61.59
23/01/2025 - 17:22:17,0004932900,Order amount,1,33.74
23/01/2025 - 17:24:30,0005293800,Order amount refund,1,-70.39
23/01/2025 - 17:25:05,0005385800,Order amount,1,49.99
23/01/2025 - 17:28:21,0004508000,Order amount refund,1,-35.99
23/01/2025 - 17:33:10,0005203300,Order amount refund,1,-27.19
23/01/2025 - 17:33:10,0005308000,Order amount refund,1,-43.99
23/01/2025 - 17:38:14,0005270100,Order amount refund,1,-49.99
23/01/2025 - 17:38:18,0004926100,Order amount,1,61.99
23/01/2025 - 17:44:36,0004763000,Order amount refund,1,-69.99
23/01/2025 - 18:03:51,0005293100,Order amount,1,35.09
23/01/2025 - 18:08:42,0005384600,Order amount,1,37.49
23/01/2025 - 18:08:42,0005293000,Order amount,1,38.99
23/01/2025 - 18:08:42,0005290100,Order amount,1,14.99
23/01/2025 - 18:09:46,0005326100,Order amount,1,49.99
23/01/2025 - 18:09:51,0005288900,Order amount,1,13.49
23/01/2025 - 18:29:19,0005310300,Order amount,1,33.74
23/01/2025 - 18:43:42,0005326100,Order amount,1,44.99
23/01/2025 - 18:44:23,0004555500,Order amount,1,38.99
23/01/2025 - 18:44:23,0004555300,Order amount,1,38.99
23/01/2025 - 18:59:52,0005204400,Order amount,1,33.99
23/01/2025 - 19:42:34,0004930200,Order amount refund,1,-44.99
23/01/2025 - 19:47:01,0004931900,Order amount refund,1,-63.99
23/01/2025 - 19:58:00,0005203500,Order amount,1,33.99
23/01/2025 - 19:59:54,0005374903,Order amount,1,199.00
23/01/2025 - 20:07:01,0004929100,Order amount,1,71.99
23/01/2025 - 20:07:01,0004929200,Order amount,1,71.99
23/01/2025 - 20:15:13,0004930600,Order amount,1,44.99
23/01/2025 - 20:31:42,0005299004,Order amount,1,124.99
23/01/2025 - 20:44:30,0005202800,Order amount,1,30.59
23/01/2025 - 20:56:10,0004933000,Order amount,1,30.37
23/01/2025 - 20:57:10,0005297200,Order amount,1,38.99
23/01/2025 - 21:04:17,0004524700,Order amount,1,33.99
23/01/2025 - 21:07:13,0005327000,Order amount,1,49.99
23/01/2025 - 21:18:17,0005384100,Order amount,1,37.49
23/01/2025 - 21:21:17,0004932300,Order amount,1,62.49
23/01/2025 - 21:23:10,0005384100,Order amount,1,33.74
23/01/2025 - 21:48:09,0005204300,Order amount,1,33.99
23/01/2025 - 22:32:27,0005294200,Order amount,1,87.99
23/01/2025 - 22:33:35,0005384800,Order amount,1,37.49
23/01/2025 - 22:36:38,0005310300,Order amount,1,30.37
23/01/2025 - 22:50:18,0005292600,Order amount,1,38.99
23/01/2025 - 23:30:42,0005202800,Order amount,1,33.99
23/01/2025 - 23:40:00,0004524700,Order amount,1,33.99
23/01/2025 - 23:55:09,0004932900,Order amount,1,33.74
24/01/2025 - 00:01:11,0005290600,Order amount,1,14.99
24/01/2025 - 04:23:14,0004795100,Order amount,1,29.99
24/01/2025 - 06:15:56,0004555500,Order amount,1,38.99
24/01/2025 - 06:15:56,0005290200,Order amount,1,14.99
24/01/2025 - 07:12:30,0005310300,Order amount,1,33.74
24/01/2025 - 07:42:28,0005384600,Order amount,1,37.49
24/01/2025 - 07:48:16,0005292100,Order amount,1,44.99
24/01/2025 - 08:18:48,0005292500,Order amount,1,38.99
24/01/2025 - 08:23:47,0004438100,Order amount,1,31.24
24/01/2025 - 08:52:03,0004508300,Order amount,1,44.99
24/01/2025 - 08:54:57,0005292600,Order amount,1,38.99
24/01/2025 - 09:13:43,0004597300,Order amount,1,54.00
24/01/2025 - 09:15:12,0004933500,Order amount,1,25.30
24/01/2025 - 09:28:49,0004508500,Order amount,1,28.12
24/01/2025 - 09:31:04,0005309400,Order amount,1,37.49
24/01/2025 - 09:33:15,0004871200,Order amount,1,29.52
24/01/2025 - 09:36:05,0001464906,Order amount,1,84.00
24/01/2025 - 09:43:10,0005202900,Order amount,1,22.94
24/01/2025 - 09:44:38,0004931200,Order amount,1,37.49
24/01/2025 - 09:44:38,0004931300,Order amount,1,37.49
24/01/2025 - 09:50:52,0004931700,Order amount,1,47.99
24/01/2025 - 09:56:56,0005056400,Order amount,1,83.99
24/01/2025 - 09:57:36,0004508000,Order amount,1,33.74
24/01/2025 - 10:05:54,0005310300,Order amount refund,1,-26.99
24/01/2025 - 10:08:24,0004787100,Order amount refund,1,-27.19
24/01/2025 - 10:11:51,0005310300,Order amount refund,1,-26.99
24/01/2025 - 10:11:51,0005292100,Order amount refund,1,-35.99
24/01/2025 - 10:11:51,0005296800,Order amount refund,1,-31.19
24/01/2025 - 10:14:17,0004930200,Order amount,1,30.37
24/01/2025 - 10:14:17,0004286100,Order amount,1,20.91
24/01/2025 - 10:15:39,0004932900,Order amount,1,25.30
24/01/2025 - 10:16:18,0001903600,Order amount,1,22.49
24/01/2025 - 10:18:15,0005269500,Order amount,1,46.87
24/01/2025 - 10:18:34,0005385800,Order amount,1,37.49
24/01/2025 - 10:18:36,0005376106,Order amount refund,1,-159.20
24/01/2025 - 10:20:37,0005194908,Order amount,1,123.74
24/01/2025 - 10:23:25,0005203500,Order amount,1,25.49
24/01/2025 - 10:25:50,0000074700,Order amount refund,1,-127.19
24/01/2025 - 10:28:59,0004555500,Order amount,1,29.24
24/01/2025 - 10:29:58,0004414700,Order amount,1,23.24
24/01/2025 - 10:30:03,0002063001,Order amount refund,1,-398.49
24/01/2025 - 10:30:10,0004932900,Order amount,1,25.30
24/01/2025 - 10:32:51,0005380907,Order amount refund,1,-175.20
24/01/2025 - 10:34:35,0005310300,Order amount,1,25.30
24/01/2025 - 10:35:29,0005194903,Order amount refund,1,-99.99
24/01/2025 - 10:37:57,0001362203,Order amount refund,1,-129.20
24/01/2025 - 10:38:19,0004271600,Order amount,1,33.74
24/01/2025 - 10:38:59,0005202600,Order amount,1,25.49
24/01/2025 - 10:40:12,0005177603,Order amount refund,1,-129.60
24/01/2025 - 10:40:16,0005384600,Order amount,1,28.12
24/01/2025 - 10:40:16,0005384800,Order amount,1,28.12
24/01/2025 - 10:40:16,0005385000,Order amount,1,28.12
24/01/2025 - 10:42:34,0004983407,Order amount refund,1,-179.20
24/01/2025 - 10:43:17,0001840606,Order amount,1,78.74
24/01/2025 - 10:45:13,0005215106,Order amount refund,1,-138.39
24/01/2025 - 10:48:26,0005297300,Order amount,1,29.24
24/01/2025 - 10:49:28,0005194905,Order amount refund,1,-99.99
24/01/2025 - 10:49:28,0005194906,Order amount refund,1,-99.99
24/01/2025 - 10:50:10,0005292800,Order amount,1,29.24
24/01/2025 - 10:50:10,0005292500,Order amount,1,29.24
24/01/2025 - 10:51:39,0005309900,Order amount,1,37.49
24/01/2025 - 10:55:25,0001366408,Order amount refund,1,-165.60
24/01/2025 - 10:57:55,0005297806,Order amount refund,1,-89.99
24/01/2025 - 10:58:18,0004529000,Order amount,1,32.39
24/01/2025 - 11:00:54,0004937506,Order amount refund,1,-139.20
24/01/2025 - 11:00:54,0004937505,Order amount refund,1,-139.20
24/01/2025 - 11:01:26,0004925800,Order amount,1,58.49
24/01/2025 - 11:07:19,0001863407,Order amount refund,1,-89.60
24/01/2025 - 11:08:41,0005308300,Order amount,1,41.24
24/01/2025 - 11:10:06,0002911003,Order amount refund,1,-72.11
24/01/2025 - 11:13:45,0005205100,Order amount,1,25.49
24/01/2025 - 11:19:43,0001863405,Order amount,1,84.00
24/01/2025 - 11:25:02,0005292400,Order amount,1,29.24
24/01/2025 - 11:26:36,0005297600,Order amount,1,29.24
24/01/2025 - 11:27:41,0001464907,Order amount,1,84.00
24/01/2025 - 11:30:16,0004930300,Order amount,1,33.74
24/01/2025 - 11:33:30,0004934000,Order amount,1,43.99
24/01/2025 - 11:34:25,0005294500,Order amount,1,49.49
24/01/2025 - 11:35:51,0004932300,Order amount,1,46.87
24/01/2025 - 11:40:14,0002034200,Order amount,1,22.94
24/01/2025 - 11:44:59,0004507700,Order amount,1,28.12
24/01/2025 - 11:47:54,0004285100,Order amount,1,17.99
24/01/2025 - 11:51:46,0005203500,Order amount,1,25.49
24/01/2025 - 12:00:48,0004931100,Order amount,1,33.74
24/01/2025 - 12:07:19,0005289100,Order amount,1,11.24
24/01/2025 - 12:08:28,0004933000,Order amount,1,25.30
24/01/2025 - 12:17:45,0005055700,Order amount,1,71.39
24/01/2025 - 12:23:54,0004524700,Order amount,1,25.49
24/01/2025 - 12:33:32,0004925800,Order amount,1,58.49
24/01/2025 - 12:41:58,0005292500,Order amount,1,29.24
24/01/2025 - 12:42:13,0005288900,Order amount,1,11.24
24/01/2025 - 12:48:25,0005322107,Order amount refund,1,-129.60
24/01/2025 - 12:52:04,0004889306,Order amount,1,107.43
24/01/2025 - 12:53:57,0005310300,Order amount,1,25.30
24/01/2025 - 12:53:57,0005288800,Order amount,1,11.24
24/01/2025 - 12:55:54,0005288900,Order amount,1,11.24
24/01/2025 - 12:56:50,0004929300,Order amount,1,54.74
24/01/2025 - 12:59:28,0004933300,Order amount,1,25.30
24/01/2025 - 13:03:39,0005308700,Order amount,1,37.49
24/01/2025 - 13:05:48,0004932900,Order amount,1,25.30
24/01/2025 - 13:15:37,0005310300,Order amount,1,25.30
24/01/2025 - 13:16:51,0005326000,Order amount,1,33.74
24/01/2025 - 13:16:51,0004508400,Order amount,1,25.31
24/01/2025 - 13:16:51,0004471700,Order amount,1,78.96
24/01/2025 - 13:17:16,0001868205,Order amount,1,98.43
24/01/2025 - 13:26:03,0005403700,Order amount,1,43.99
24/01/2025 - 13:26:28,0005190102,Order amount,1,79.54
24/01/2025 - 13:26:43,0005203500,Order amount,1,25.49
24/01/2025 - 13:26:43,0005204000,Order amount,1,25.49
24/01/2025 - 13:29:14,0000075500,Order amount refund,1,-121.59
24/01/2025 - 13:31:06,0005310300,Order amount,1,25.30
24/01/2025 - 13:36:23,0005384600,Order amount,1,28.12
24/01/2025 - 13:40:18,0003178400,Order amount,1,97.49
24/01/2025 - 13:42:08,0005326300,Order amount refund,1,-39.99
24/01/2025 - 13:45:01,0005326000,Order amount refund,1,-39.99
24/01/2025 - 13:45:30,0005288800,Order amount,1,11.24
24/01/2025 - 13:49:02,0001841806,Order amount,1,83.06
24/01/2025 - 13:50:03,0004932700,Order amount,1,62.24
24/01/2025 - 13:53:03,0004957400,Order amount refund,1,-34.99
24/01/2025 - 13:58:07,0005203500,Order amount,1,25.49
24/01/2025 - 13:58:41,0004933000,Order amount refund,1,-26.99
24/01/2025 - 13:59:39,0005293300,Order amount,1,29.24
24/01/2025 - 13:59:55,0005384800,Order amount,1,28.12
24/01/2025 - 14:02:05,0004888103,Order amount refund,1,-114.59
24/01/2025 - 14:08:03,0004932300,Order amount,1,46.87
24/01/2025 - 14:09:03,0005310300,Order amount,1,25.30
24/01/2025 - 14:10:59,0005291100,Order amount,1,44.24
24/01/2025 - 14:15:08,0004933000,Order amount,1,25.30
24/01/2025 - 14:21:52,0003331702,Order amount refund,1,-498.79
24/01/2025 - 14:26:06,0005294800,Order amount,1,65.99
24/01/2025 - 14:27:14,0005055200,Order amount refund,1,-79.99
24/01/2025 - 14:27:47,0004933000,Order amount,1,22.77
24/01/2025 - 14:29:28,0003886004,Order amount,1,92.29
24/01/2025 - 14:30:03,0005294500,Order amount,1,49.49
24/01/2025 - 14:30:33,0001902800,Order amount refund,1,-34.99
24/01/2025 - 14:33:45,0005310300,Order amount refund,1,-26.99
24/01/2025 - 14:35:35,0004932300,Order amount,1,46.87
24/01/2025 - 14:36:54,0004505500,Order amount refund,1,-27.19
24/01/2025 - 14:36:54,0004414700,Order amount refund,1,-24.79
24/01/2025 - 14:36:54,0004414400,Order amount refund,1,-19.99
24/01/2025 - 14:40:38,0005292400,Order amount refund,1,-29.83
24/01/2025 - 14:42:23,0005194904,Order amount,1,84.37
24/01/2025 - 14:43:37,0004437900,Order amount refund,1,-23.99
24/01/2025 - 14:46:56,0005310300,Order amount refund,1,-26.99
24/01/2025 - 14:50:55,0005326000,Order amount refund,1,-39.99
24/01/2025 - 15:08:22,0001883802,Order amount,1,78.74
24/01/2025 - 15:20:46,0004927700,Order amount,1,52.49
24/01/2025 - 15:20:46,0004927800,Order amount,1,52.49
24/01/2025 - 15:33:37,0005310300,Order amount,1,25.30
24/01/2025 - 15:39:04,0005389004,Order amount refund,1,-143.20
24/01/2025 - 15:42:49,0005327100,Order amount,1,37.49
24/01/2025 - 15:46:26,0005300500,Order amount,1,65.99
24/01/2025 - 15:49:10,0000391506,Order amount refund,1,-129.04
24/01/2025 - 15:49:46,0004930400,Order amount,1,33.74
24/01/2025 - 15:52:06,0001437307,Order amount refund,1,-145.19
24/01/2025 - 15:55:00,0004866107,Order amount,1,154.45
24/01/2025 - 15:55:28,0005297803,Order amount refund,1,-99.99
24/01/2025 - 15:59:18,0003703402,Order amount refund,1,-126.35
24/01/2025 - 16:00:37,0004930200,Order amount,1,33.74
24/01/2025 - 16:02:42,0001464907,Order amount refund,1,-76.16
24/01/2025 - 16:03:19,0002162804,Order amount,1,79.54
24/01/2025 - 16:05:39,0005254604,Order amount refund,1,-198.74
24/01/2025 - 16:07:33,0004932600,Order amount,1,62.24
24/01/2025 - 16:10:51,0004888103,Order amount refund,1,-114.59
24/01/2025 - 16:10:51,0004386402,Order amount refund,1,-114.59
24/01/2025 - 16:10:51,0001456502,Order amount refund,1,-124.00
24/01/2025 - 16:10:51,0004888102,Order amount refund,1,-114.59
24/01/2025 - 16:12:40,0004673700,Order amount,1,17.99
24/01/2025 - 16:12:40,0005351000,Order amount,1,33.74
24/01/2025 - 16:19:54,0004787200,Order amount,1,25.49
24/01/2025 - 16:23:08,0005203500,Order amount,1,25.49
24/01/2025 - 16:36:45,0005288900,Order amount,1,11.24
24/01/2025 - 16:36:45,0005288800,Order amount,1,11.24
24/01/2025 - 16:38:17,0005203500,Order amount,1,22.94
24/01/2025 - 16:39:58,0005297000,Order amount,1,29.24
24/01/2025 - 16:40:22,0005203600,Order amount,1,25.49
24/01/2025 - 16:42:58,0005190105,Order amount,1,79.54
24/01/2025 - 16:49:10,0005288800,Order amount,1,11.24
24/01/2025 - 16:55:36,0004888102,Order amount,1,96.69
24/01/2025 - 17:01:30,0005269500,Order amount,1,42.18
24/01/2025 - 17:02:15,0005304203,Order amount refund,1,-169.00
24/01/2025 - 17:19:46,0005294700,Order amount,1,65.99
24/01/2025 - 17:46:22,0005289500,Order amount,1,11.24
24/01/2025 - 17:46:22,0005290400,Order amount,1,11.24
24/01/2025 - 17:47:22,0005194908,Order amount,1,123.74
24/01/2025 - 17:50:01,0005308700,Order amount,1,37.49
24/01/2025 - 17:51:30,0004930200,Order amount,1,33.74
24/01/2025 - 17:54:09,0004930300,Order amount,1,33.74
24/01/2025 - 17:54:34,0004929300,Order amount,1,49.27
24/01/2025 - 17:57:10,0005294400,Order amount,1,59.39
24/01/2025 - 17:57:32,0001873006,Order amount,1,92.29
24/01/2025 - 18:00:12,0005309300,Order amount,1,37.49
24/01/2025 - 18:06:17,0001838207,Order amount,1,78.74
24/01/2025 - 18:06:58,0004932600,Order amount,1,62.24
24/01/2025 - 18:08:19,0001841808,Order amount,1,122.57
24/01/2025 - 18:10:55,0005305403,Order amount,1,126.75
24/01/2025 - 18:14:13,0004508500,Order amount,1,28.12
24/01/2025 - 18:20:39,0005270100,Order amount,1,42.18
24/01/2025 - 18:24:20,0005310300,Order amount,1,25.30
24/01/2025 - 18:29:11,0004930200,Order amount,1,33.74
24/01/2025 - 18:55:02,0005292100,Order amount,1,33.74
24/01/2025 - 19:02:58,0004525000,Order amount,1,25.49
24/01/2025 - 19:06:09,0004932900,Order amount,1,25.30
24/01/2025 - 19:06:27,0004932900,Order amount,1,25.30
24/01/2025 - 19:17:44,0004804100,Order amount,1,37.49
24/01/2025 - 19:22:47,0005051500,Order amount,1,20.99
24/01/2025 - 19:22:47,0005051600,Order amount,1,20.99
24/01/2025 - 19:26:06,0005294200,Order amount,1,65.99
